matchId,blueTeamDragonKills,blueTeamFirstBlood,redTeamDragonKills,blueTeamControlWardsPlaced_diff,blueTeamWardsPlaced_diff,blueTeamTotalKills_diff,blueTeamHeraldKills_diff,blueTeamTowersDestroyed_diff,blueTeamInhibitorsDestroyed_diff,blueTeamTurretPlatesDestroyed_diff,blueTeamMinionsKilled_diff,blueTeamJungleMinions_diff,blueTeamTotalGold_diff,blueTeamXp_diff,blueTeamTotalDamageToChamps_diff,blueWin
EUW1_6881779595,0,0,1,2,-2,-5,0,-1,0,-10,-14,-27,-3987,-1372,-2074,0
EUW1_6881688442,2,0,0,1,-18,-4,1,1,0,4,-1,8,1474,154,809,1
EUW1_6881619227,2,1,0,0,3,0,1,-1,0,-6,21,0,705,-637,-5753,1
EUW1_6881550067,1,1,1,-1,-7,-5,0,-2,0,-8,-30,-1,-5094,-3189,-7507,0
EUW1_6879647628,0,0,2,-4,-12,0,0,1,0,-8,-1,56,3090,81,-2491,1
EUW1_6879614150,0,0,2,-3,41,-4,0,-1,0,-10,-116,-34,-6885,-4790,-7335,0
EUW1_6879358388,0,1,1,2,0,0,0,-1,0,-8,7,36,41,1637,-3417,1
EUW1_6879355019,1,1,0,2,6,9,0,6,0,11,211,-11,12174,9418,11941,1
EUW1_6879341382,0,0,1,2,5,4,-1,0,0,-9,31,36,2391,1153,10806,1
EUW1_6878588169,1,1,0,-3,-14,5,0,0,0,-3,-17,4,1992,-2112,10593,1
EUW1_6878541313,2,1,0,2,-10,14,0,2,0,-9,86,1,8011,5866,11208,1
EUW1_6878488554,0,1,1,0,4,4,0,0,0,-13,1,-4,447,806,884,0
EUW1_6878428846,0,1,1,-1,11,-5,0,0,0,-10,-41,-3,-3254,-1310,-6534,0
EUW1_6878362957,1,0,0,-3,-9,2,0,1,0,0,23,-14,1849,2126,3335,1
EUW1_6883118158,1,1,1,2,5,2,0,-2,0,-6,-50,11,-1621,-1520,-4000,0
EUW1_6882242598,1,1,1,4,127,-3,0,0,0,-6,29,0,-610,-2152,-371,0
EUW1_6882220555,1,0,1,1,3,3,-1,0,0,-7,16,-38,1559,2587,10669,1
EUW1_6882174059,1,0,1,-4,-13,3,-1,1,0,-4,9,-16,1482,769,10455,1
EUW1_6882140366,2,1,0,-1,-71,13,0,2,0,-4,5,0,6956,1144,13647,1
EUW1_6882061795,1,0,0,0,-39,5,0,0,0,-5,15,34,2128,1246,6454,1
EUW1_6882018872,0,1,1,3,-8,14,1,0,0,-2,-31,28,4658,4145,5229,1
EUW1_6881949320,1,0,0,0,36,-11,0,0,0,-9,0,-22,-4768,-4270,-8833,0
EUW1_6877816580,0,1,2,-1,-28,7,0,1,0,0,56,36,4293,2271,8215,1
EUW1_6877782024,1,0,1,5,-13,-3,0,0,0,-2,88,21,1543,4112,400,1
EUW1_6877748762,1,1,0,-2,245,11,0,1,0,-7,29,-12,6461,5036,7510,1
EUW1_6883575052,0,1,1,0,0,-2,0,1,0,0,-25,-7,739,-1688,996,0
EUW1_6883542645,1,1,0,4,-56,11,0,2,0,5,26,20,6335,3174,7453,1
EUW1_6883342066,1,1,0,1,-7,14,0,1,0,-4,-8,-21,3936,1648,4317,1
EUW1_6882176087,0,0,1,1,-3,-11,0,-1,0,-8,-32,-11,-5391,-3972,-6569,0
EUW1_6882141250,1,1,1,7,6,9,1,-1,0,-10,29,7,5335,1705,13299,0
EUW1_6882052360,2,1,0,8,15,-4,0,0,0,2,-1,-5,-2276,-1574,-9585,0
EUW1_6881993609,0,1,1,-2,1,2,0,-1,0,-6,55,0,779,1460,6070,0
EUW1_6880654555,0,1,2,1,-76,-3,0,0,0,-5,-1,-44,-1976,-1861,-5943,1
EUW1_6880607593,0,1,2,3,-8,2,0,-2,0,-9,37,7,-203,-736,-151,0
EUW1_6839762970,1,1,0,-2,27,-4,-1,0,0,-2,42,9,1289,-342,-54,1
EUW1_6839725584,1,0,1,1,4,6,0,4,0,-1,63,12,5879,3828,12495,1
EUW1_6839665323,2,0,0,0,11,-5,0,-1,0,-4,25,20,-91,397,-1422,0
EUW1_6839625333,1,1,0,0,-10,13,0,3,0,0,63,15,7244,5832,5075,1
EUW1_6839577459,1,0,1,1,128,4,0,-1,0,-8,8,0,502,1679,10866,1
EUW1_6836288006,2,0,0,1,-28,-8,0,-3,0,-7,-62,-3,-7106,-4768,-8380,0
EUW1_6836215839,1,1,0,-5,-13,6,1,2,0,2,63,16,5378,3068,-5533,1
EUW1_6832976687,2,1,0,0,6,11,0,-1,0,-7,-53,7,1956,-1116,2348,1
EUW1_6883597311,0,1,1,-5,-11,3,0,-2,0,-11,9,-48,-2894,-2222,-3006,0
EUW1_6883570958,2,0,0,3,0,-3,0,-2,0,-6,-55,7,-3708,-3164,-10951,1
EUW1_6883522351,0,1,2,3,12,-10,0,-2,0,-12,-85,-6,-7312,-5614,-4540,0
EUW1_6883368775,2,0,0,2,-20,0,0,1,0,0,57,17,3571,2634,2372,0
EUW1_6882258420,1,0,1,-3,1,9,0,4,0,3,56,19,7028,4863,14063,1
EUW1_6882148396,1,1,1,-1,38,-10,0,-1,0,-7,6,18,-4268,-2963,-6940,0
EUW1_6880772899,0,0,1,-1,-19,-7,0,0,0,-2,-2,-4,-2263,-2421,957,0
EUW1_6880742304,1,1,1,-1,-18,-8,0,0,0,-7,-47,-23,-2483,-5158,-4803,0
EUW1_6880723073,1,0,1,1,-24,-4,0,0,0,-8,-12,-12,-3128,-1040,-23,0
EUW1_6880705784,2,0,0,2,1,-6,0,0,0,-2,-8,-8,-2018,-3898,-8233,0
EUW1_6880632576,1,0,1,1,-7,0,0,1,0,-1,-1,12,-312,728,2387,1
EUW1_6880578307,0,0,1,5,-61,-6,0,-2,0,-11,-10,38,-4044,-88,-2934,0
EUW1_6880527784,0,1,1,-3,-6,1,0,-1,0,-7,-24,-3,1788,2044,-4549,1
EUW1_6879335342,2,1,0,5,48,5,0,0,0,-1,-15,10,1835,765,8095,1
EUW1_6879330224,2,0,0,4,6,9,1,3,0,2,85,-29,4983,3210,15909,1
EUW1_6879318180,0,1,2,1,257,0,0,0,0,-2,27,-10,1727,1145,4296,1
EUW1_6879300743,1,1,1,-3,-122,6,-1,-1,0,-10,10,-3,2107,2089,2531,1
EUW1_6883622523,2,1,0,-1,1,-3,0,-1,0,-4,-47,22,-700,472,-2082,0
EUW1_6883413215,0,0,2,7,-6,-6,0,-1,0,-8,-37,-1,-4011,-1750,-16411,0
EUW1_6883263675,1,0,0,6,-17,-1,0,1,0,-1,51,-41,1408,-681,-624,0
EUW1_6883210584,2,1,0,0,9,7,1,-2,0,-1,99,9,5061,4930,1166,1
EUW1_6882788576,2,0,0,0,0,4,-1,-1,0,-6,30,1,699,2088,-440,1
EUW1_6882742500,2,1,0,0,12,1,0,0,0,0,16,28,588,465,11853,0
EUW1_6882176364,1,0,1,4,176,-3,0,-1,0,-7,-37,-26,-1396,-1434,-3474,0
EUW1_6882151618,0,0,2,1,-5,-1,0,-1,0,-2,-41,-16,-805,-1639,578,0
EUW1_6879005775,1,0,1,-1,-8,-19,-1,-2,0,-10,-98,-18,-10179,-8467,-12690,0
EUW1_6878942392,0,1,2,-2,-4,8,0,0,0,-6,19,24,4560,2913,8779,1
EUW1_6878894757,1,1,1,-1,-5,-3,0,-2,0,-4,23,-10,-2731,-2382,-5751,0
EUW1_6878403364,0,1,2,-3,5,-1,0,2,0,-4,6,16,2236,-637,6618,1
EUW1_6878353283,1,0,1,2,5,1,0,-1,0,-4,16,24,-807,1371,-3372,0
EUW1_6877672263,0,1,1,2,-19,5,0,1,0,1,32,20,4589,915,-1661,0
EUW1_6877102726,1,1,0,-1,-4,12,0,0,0,1,11,-16,5340,1645,468,1
EUW1_6875830327,1,0,1,-2,105,-3,0,-1,0,-6,-51,20,-3404,-1448,-4903,0
EUW1_6875748010,0,0,1,-3,-110,-8,0,-1,0,-8,-31,-12,-5525,-2525,-3201,1
EUW1_6874099885,2,0,0,-1,-7,2,-1,0,0,5,0,0,2926,-587,4448,1
EUW1_6874048302,0,1,1,-1,-65,5,1,1,0,4,68,-3,6133,3249,-1860,0
EUW1_6882173707,0,0,0,0,0,2,0,-1,0,-5,-88,5,464,-1620,-2167,1
EUW1_6882149647,0,1,1,0,16,-19,0,-2,0,-13,-97,-12,-12574,-7879,-20377,0
EUW1_6882058895,0,0,1,3,-34,-4,1,-2,0,-7,-45,0,-3325,-1902,-7361,0
EUW1_6881622378,0,0,2,-3,-27,-11,-1,-4,0,-13,-70,22,-6744,-4466,-4295,1
EUW1_6881587653,1,1,0,1,-4,9,0,3,0,3,138,7,8313,5083,12212,1
EUW1_6875403744,1,1,1,0,-1,-3,0,0,0,-1,-1,-8,-1792,-2689,-3685,1
EUW1_6875363140,0,1,2,3,5,6,0,0,0,-8,-27,16,2018,3028,3313,1
EUW1_6869231389,1,0,0,1,-19,1,0,2,0,3,64,4,3042,956,9121,1
EUW1_6869210828,1,0,1,-3,16,-5,0,-2,0,-12,-59,-27,-4862,-5568,-1853,1
EUW1_6869196710,1,0,1,1,-10,12,0,3,0,1,78,37,9902,7338,5948,1
EUW1_6869164888,2,1,0,4,8,8,0,0,0,1,-3,-7,3725,2432,3369,1
EUW1_6869128854,2,1,0,-1,17,1,0,-1,0,-7,-9,0,-2422,521,-6909,1
EUW1_6867001903,0,1,1,2,2,-3,0,-1,0,-6,17,25,320,3592,-10018,0
EUW1_6866947089,1,0,0,-1,-1,1,0,-1,0,-8,-80,-28,-1439,-1206,-6651,0
EUW1_6866895384,2,0,0,-5,-1,8,0,1,0,0,50,37,4381,4837,194,1
EUW1_6866855852,2,1,0,2,9,7,0,-2,0,-5,15,-16,2298,476,8957,1
EUW1_6866436194,1,1,0,-1,-1,9,0,0,0,-6,-2,-11,5573,922,3363,1
EUW1_6866404097,0,1,2,1,8,-5,0,-2,0,-7,-51,12,-4602,-3893,-10956,0
EUW1_6866371359,0,0,2,2,0,-20,0,-1,0,-6,-16,-36,-9206,-6198,-15769,0
EUW1_6883622847,0,1,2,-5,-11,-6,0,-2,0,-11,-62,-40,-5194,-4039,-6962,0
EUW1_6883592798,0,0,1,4,-61,10,0,-2,0,1,21,24,6992,6118,6886,1
EUW1_6883565098,2,0,0,0,3,2,1,2,0,1,33,48,3477,2918,-2306,1
EUW1_6883550491,1,0,0,3,7,-10,0,-2,0,-12,-51,-47,-7081,-4018,-12349,0
EUW1_6883430309,0,0,2,1,4,-5,0,-1,0,-12,-100,-19,-5529,-7246,-3148,0
EUW1_6883374475,0,0,2,-1,-1,-10,0,-1,0,-7,-39,-25,-5265,-3927,3145,0
EUW1_6883214953,0,0,1,1,44,-5,0,-2,0,-12,-42,-10,-4828,-1635,102,0
EUW1_6883026168,0,0,2,-3,-2,-15,0,-1,0,-7,-6,-40,-6191,-4762,-15324,0
EUW1_6882973987,0,1,2,3,6,-4,0,0,0,-4,56,-10,-396,-2463,7832,1
EUW1_6882319834,2,0,0,-2,-7,1,1,-1,0,-4,-28,-36,-397,-1156,-6039,0
EUW1_6882298324,1,0,1,-3,-14,3,0,0,0,-6,21,-16,227,1304,7339,0
EUW1_6882287987,1,1,0,-2,2,1,0,1,0,-1,-1,10,1730,1230,6964,1
EUW1_6882274651,1,1,1,0,-32,-4,0,-1,0,-8,-30,40,-1673,496,-8455,0
EUW1_6882248823,2,1,0,0,-6,2,0,3,0,2,81,-2,6166,4108,14821,1
EUW1_6882232706,0,1,1,-2,-3,-2,0,-2,0,-3,0,-4,-1316,-3891,4140,0
EUW1_6882211151,2,1,0,2,2,10,0,1,0,-7,12,1,4942,2557,18246,1
EUW1_6883801461,1,1,1,2,44,4,0,1,0,-3,35,15,4620,2352,3943,1
EUW1_6882114485,1,1,1,-2,-2,2,0,-1,0,-7,-29,-23,-2326,-820,4447,0
EUW1_6882020851,2,1,0,-2,173,5,0,1,0,1,25,39,4859,2784,5799,1
EUW1_6881959754,1,0,1,-1,-1,-9,0,0,0,-3,14,-40,-5240,-3029,-5255,0
EUW1_6881284944,0,1,1,2,-6,8,0,-1,0,-1,45,-8,4491,3488,2955,1
EUW1_6877610377,2,0,0,-1,3,-3,0,-1,0,-6,-12,-26,-2552,-771,-647,1
EUW1_6883499226,0,0,0,2,3,0,0,0,0,-3,24,-2,1239,-1416,6267,1
EUW1_6883465750,0,0,1,-2,-6,-12,0,-1,0,-11,-138,-27,-6906,-6694,-11035,0
EUW1_6883396903,0,1,1,2,102,1,0,0,0,-3,14,-38,96,498,-1366,0
EUW1_6881395647,1,0,0,2,-1,-6,0,0,0,-3,44,0,-1325,-1226,846,1
EUW1_6881332949,2,0,0,-1,-3,-7,0,0,0,-10,-24,8,-4410,-983,-1549,0
EUW1_6878013097,0,1,2,-3,8,3,0,-1,0,-1,-33,-23,468,731,791,1
EUW1_6877999747,1,1,0,3,3,16,0,3,0,1,67,-9,10809,6829,10444,1
EUW1_6877745129,0,1,1,5,19,-9,-1,-2,0,-11,-45,-7,-5722,-3651,-4271,0
EUW1_6877717670,0,0,2,-9,33,-17,0,-1,0,-6,-20,-31,-8975,-7549,-18279,0
EUW1_6877595533,0,1,1,0,-3,3,0,1,0,-3,52,-5,3810,1852,-1111,1
EUW1_6877430973,1,1,0,0,-8,18,0,-1,0,-11,50,44,8816,4393,7640,1
EUW1_6876788014,2,1,0,3,12,6,-1,0,0,-5,17,18,2601,2035,251,1
EUW1_6876690630,1,1,1,4,10,5,0,0,0,0,3,8,4157,2727,6060,1
EUW1_6876650840,1,1,1,-1,-130,5,0,1,0,1,-51,20,2258,1504,3315,1
EUW1_6876616654,0,1,1,2,65,2,0,0,0,-6,21,-20,2020,1247,5283,0
EUW1_6876585575,0,0,1,3,0,-2,0,0,0,-8,-27,8,-1599,-806,-3852,0
EUW1_6876560568,1,0,1,-3,0,1,0,-1,0,-1,2,44,3780,2223,10579,1
EUW1_6883757588,1,0,0,-2,-12,-2,0,0,0,-3,21,-4,-528,-1057,2419,0
EUW1_6883730109,2,0,0,-3,-4,3,0,0,0,1,41,24,3858,4868,8454,1
EUW1_6883718951,1,0,0,2,-8,-5,0,-1,0,-15,-54,-16,-2964,-2253,-10069,1
EUW1_6883706187,1,0,1,-1,26,-6,1,-3,0,-11,-38,5,-3860,-1016,1428,0
EUW1_6883673835,2,1,0,3,-8,21,0,4,0,7,68,34,12502,8595,27197,1
EUW1_6883653094,2,0,0,1,-2,-4,0,-1,0,-5,-55,-8,-3861,-4141,-10342,0
EUW1_6883633462,0,1,1,-2,-3,-8,-1,0,0,-6,4,-8,-2309,-2382,-5065,1
EUW1_6883605861,0,1,2,0,7,4,0,1,0,-3,12,28,2655,1089,7428,1
EUW1_6883565352,0,1,2,-4,5,-3,0,0,0,0,44,-13,-461,352,3364,1
EUW1_6883379717,0,1,0,0,16,-3,0,0,0,-6,-2,-3,-1699,-2150,-730,0
EUW1_6882542159,1,1,0,-2,66,14,0,1,0,1,21,10,7203,5257,16110,1
EUW1_6882514845,2,0,0,-3,8,5,0,0,0,-8,-53,4,-1317,-989,6370,1
EUW1_6882499713,1,0,0,-2,-3,-6,0,-3,0,-11,-91,-20,-8074,-4568,-6044,0
EUW1_6882453295,0,1,2,2,73,1,0,-1,0,-9,-53,-5,-3669,-2160,2613,1
EUW1_6882435433,1,1,1,0,-8,3,-1,0,0,-13,-4,-31,-357,1428,-2371,0
EUW1_6882415422,0,1,1,4,145,4,0,0,0,-4,20,-4,1304,1055,2163,1
EUW1_6882402132,2,1,0,4,11,11,1,1,0,2,59,20,6627,4718,8793,1
EUW1_6882389704,0,0,0,-6,-101,-5,0,-2,0,-3,-53,13,-3606,-3095,-2773,0
EUW1_6882368980,2,0,0,-1,-6,7,0,-4,0,-10,28,-4,-615,1972,1423,0
EUW1_6882363587,0,0,1,0,63,-1,0,1,0,-2,-24,-24,484,-1223,-6631,1
EUW1_6883545717,0,1,2,4,-61,-12,-1,-1,0,-8,-57,-40,-7745,-6745,-5442,0
EUW1_6883496260,2,1,0,4,-112,4,0,1,0,0,-5,-2,2944,567,1365,1
EUW1_6883455984,1,1,1,0,7,-9,0,1,0,-10,-24,-7,-3359,-5151,-6341,0
EUW1_6883402752,1,0,1,-1,0,-8,0,0,0,-9,-53,24,-2030,-1410,-3300,0
EUW1_6882162606,1,1,0,0,3,10,1,-1,0,-3,-6,-18,2691,951,1978,1
EUW1_6882109954,2,0,0,3,3,-1,-1,1,0,-4,-4,-12,371,331,4204,1
EUW1_6880648194,0,0,2,1,240,-10,0,2,0,0,-17,41,-114,-542,-10102,0
EUW1_6880608009,1,1,0,-5,-4,0,0,2,0,6,5,16,1194,-821,-4246,0
EUW1_6866078078,0,1,1,0,-13,-2,0,0,0,-2,40,22,1248,-25,143,1
EUW1_6866029331,0,1,1,2,10,15,-1,1,0,1,-5,-5,5634,3847,12897,0
EUW1_6865994564,1,1,1,-1,47,-2,-1,0,0,-5,-37,15,-1051,-1019,-2640,0
EUW1_6862845948,1,0,0,-2,7,7,1,-1,0,0,39,16,4981,3161,10858,1
EUW1_6862775815,1,0,0,-2,52,1,0,1,0,-6,-8,-10,-339,-1052,3663,1
EUW1_6862690167,1,1,1,3,2,1,0,-1,0,-8,-1,-48,-1327,-1068,-4849,0
EUW1_6861984164,1,1,0,-2,0,3,0,-1,0,-10,5,46,88,1081,7953,1
EUW1_6861980512,1,1,0,-3,0,5,0,2,0,-1,14,24,4013,3827,1067,1
EUW1_6861956905,1,0,0,-1,32,0,0,-1,0,-7,-57,9,-2036,-1390,7363,0
EUW1_6860659573,1,0,1,-4,2,-1,1,0,0,-3,0,-32,-170,-1181,2183,0
EUW1_6882955767,2,0,0,1,-344,-6,-1,-3,0,-14,-34,-23,-5940,-4656,-11114,0
EUW1_6882842386,0,1,2,-1,-125,3,0,0,0,-2,32,12,1443,3205,-6856,1
EUW1_6882769009,1,0,0,-1,-294,-4,0,0,0,-2,87,-8,1787,2733,556,1
EUW1_6882744022,0,0,1,5,2,-12,-1,-1,0,-13,-8,16,-6592,-5115,-3958,0
EUW1_6882707972,0,1,1,2,9,6,1,2,0,-2,35,-6,4325,1434,13272,0
EUW1_6882651600,1,0,1,-5,-4,-1,0,0,0,3,57,-5,615,1815,-2835,1
EUW1_6882608439,1,1,1,-4,-14,-6,0,0,0,-3,31,-31,-2823,-2200,-3491,0
EUW1_6882579868,0,1,1,4,12,-6,-1,-1,0,-9,-33,-5,-3603,-881,-239,0
EUW1_6882546352,1,0,1,-2,0,3,0,1,0,-2,-2,36,2733,2754,3319,1
EUW1_6882518197,1,0,0,2,9,2,0,0,0,-7,-47,-22,292,-947,2161,0
EUW1_6882263020,1,1,0,1,-3,4,0,-1,0,-7,74,3,4927,2505,10411,1
EUW1_6882240219,2,1,0,-2,2,3,0,0,0,-2,36,14,2283,2114,10508,1
EUW1_6882221419,1,0,1,3,-42,0,1,-1,0,-9,-26,36,-595,2538,3286,0
EUW1_6882210558,2,1,0,2,9,3,0,0,0,-1,-4,-19,3353,389,1427,1
EUW1_6882115715,2,1,0,1,7,14,0,2,0,-4,60,4,8312,6511,13933,1
EUW1_6881989053,0,1,2,2,18,-6,-1,-1,0,-8,-5,6,-4909,-2254,-5852,1
EUW1_6881924011,0,0,2,-1,-118,-13,0,-3,0,-11,-32,4,-7455,-3967,-14373,0
EUW1_6881870643,0,1,0,9,17,5,0,2,0,-2,59,0,4386,4471,4604,1
EUW1_6877384139,0,1,2,1,-125,7,0,2,0,3,102,-22,7221,3498,9711,0
EUW1_6860630261,0,1,1,5,-2,10,0,0,0,0,28,27,6689,5999,10439,1
EUW1_6883403119,0,0,1,-5,-6,3,0,0,0,-10,-59,29,928,1092,-2399,0
EUW1_6883350807,0,0,1,-4,-35,5,0,0,0,-7,14,29,5428,4773,3563,0
EUW1_6883281719,1,0,0,-2,-18,-2,0,-1,0,-6,-19,-40,-2557,-3180,1774,1
EUW1_6883199411,1,0,1,-4,-129,1,0,0,0,-4,4,3,775,442,-3106,1
EUW1_6883019327,2,1,0,2,7,-5,-1,-1,0,-8,-32,-8,-3924,-3765,-7616,0
EUW1_6882380556,1,0,1,-5,7,7,0,-1,0,-9,-6,12,2537,1775,976,1
EUW1_6881876968,1,0,0,3,58,-1,0,-1,0,-8,73,14,1259,434,2196,0
EUW1_6881797885,0,1,1,2,21,-1,0,-2,0,-6,-58,-5,-4185,-4424,-4950,1
EUW1_6881397730,1,1,0,4,-5,9,0,1,0,-4,111,-4,9689,4361,14820,1
EUW1_6881336082,1,0,0,0,3,4,0,0,0,-11,-20,2,303,356,-6597,0
EUW1_6881292505,0,1,1,1,-15,7,0,0,0,0,36,-40,2809,-616,1879,1
EUW1_6881233872,1,0,0,-5,-143,-6,0,1,0,-5,-26,-41,-2180,-905,-3171,0
EUW1_6881183890,0,1,2,-3,-7,7,0,1,0,-10,25,19,3722,2507,8694,1
EUW1_6881136387,0,0,1,1,-1,-1,1,-1,0,-2,-7,-12,-2093,1214,-722,0
EUW1_6881107627,0,1,2,5,7,-5,0,-1,0,-3,24,0,-3180,-1011,-6832,0
EUW1_6881040141,0,1,1,-2,11,3,0,0,0,-3,7,17,1817,3020,-3079,1
EUW1_6880710022,0,1,1,-2,-28,-3,0,-2,0,-10,-64,-37,-3757,-3088,-7998,0
EUW1_6880681280,0,1,2,-1,-2,0,0,0,0,-9,-1,16,740,229,-3041,1
EUW1_6882134539,0,0,1,-3,-17,-2,0,-2,0,-7,-30,-9,-4407,-4384,-12216,0
EUW1_6881335407,1,1,0,-2,-9,5,0,0,0,-5,-11,0,2143,97,5646,1
EUW1_6880459233,1,1,1,-4,-36,-8,0,-1,0,-9,1,9,-3287,640,-3193,0
EUW1_6879896359,1,0,1,2,4,2,1,-3,0,-6,3,4,470,3070,6586,1
EUW1_6879811420,0,0,2,-2,16,5,0,-1,0,-4,-40,10,3614,1388,5983,1
EUW1_6878993128,2,0,0,2,-5,1,-1,0,0,-3,2,-36,-2539,-1355,-5126,1
EUW1_6878952133,2,1,0,-1,49,4,0,3,0,6,74,16,2963,2610,4097,1
EUW1_6878882427,1,0,1,2,-28,6,0,0,0,-6,-39,18,1459,924,-3152,1
EUW1_6878385303,1,1,1,3,4,2,1,-1,0,-3,11,0,1937,1136,5301,1
EUW1_6876998765,1,0,1,0,0,4,0,2,0,-2,34,10,3993,2040,8426,1
EUW1_6876925879,0,1,2,1,7,4,0,0,0,-2,23,9,2437,1175,9235,1
EUW1_6876869507,1,0,1,-1,4,8,0,0,0,-3,9,-10,3097,1982,-2201,1
EUW1_6876797790,1,1,1,1,7,0,0,0,0,-4,-23,-56,-2902,-2637,-5609,0
EUW1_6876723330,0,0,2,-4,-5,7,0,-1,0,-1,40,-12,5471,3501,2148,1
EUW1_6876708579,2,0,0,-2,-8,6,0,0,0,-1,-15,31,3949,4050,7681,1
EUW1_6882611852,2,1,0,0,3,-1,1,0,0,-3,-42,10,-776,-1196,-257,1
EUW1_6882577627,0,0,2,2,-5,-3,0,-1,0,-8,-35,-24,-3436,-2501,1004,0
EUW1_6882496401,0,1,2,0,9,0,0,-1,0,-6,47,0,711,2255,-4029,0
EUW1_6882456942,0,1,2,-1,-3,0,-1,0,0,-4,-51,-32,-3195,-5230,2208,0
EUW1_6882431972,1,1,1,0,-5,-9,0,-2,0,-12,8,14,-4457,-1417,-8010,0
EUW1_6882418728,1,0,0,4,-54,-6,0,-1,0,-10,-16,-5,-4068,-4045,-879,0
EUW1_6882118943,1,1,0,4,27,-3,0,0,0,-3,-5,-8,-2952,-2650,-1538,0
EUW1_6882058859,0,1,2,2,12,9,0,2,0,0,131,-10,7142,4151,8920,0
EUW1_6881906887,0,1,2,-2,13,-4,0,1,0,-5,53,-28,-209,-1245,-3562,0
EUW1_6881835094,0,1,1,-3,-347,-1,0,-1,0,-7,4,-46,-1982,-2709,3497,1
EUW1_6881754756,0,1,1,-2,-8,0,0,0,0,-7,14,-26,1155,361,-4203,1
EUW1_6881706941,0,0,1,0,-1,-12,1,-1,0,-8,-83,-16,-7271,-7026,-12796,0
EUW1_6881628884,1,1,1,-1,-103,-2,0,0,0,-5,34,-15,-1450,-400,2288,0
EUW1_6881256146,1,1,1,0,2,3,0,-2,0,-9,-33,3,-1002,-1293,6433,0
EUW1_6881013996,0,1,1,-1,-9,-17,0,-2,0,-11,-76,-25,-10498,-8638,-10310,0
EUW1_6880539031,1,0,0,0,1,2,0,-1,0,-4,39,0,2465,1508,1377,1
EUW1_6880459758,2,1,0,-4,-12,5,0,-1,0,-7,4,-26,1344,-2773,-516,1
EUW1_6879995434,0,0,0,-2,10,-8,-1,-2,0,-11,-34,-24,-6815,-3193,-4991,0
EUW1_6879667895,0,0,2,-6,3,-11,0,0,0,-4,2,-60,-4128,-4849,-3935,0
EUW1_6883234582,0,0,1,4,-2,0,0,1,0,-1,21,23,789,-671,1165,0
EUW1_6879523269,1,1,1,1,-7,0,0,0,0,-6,-23,0,-1711,-1883,409,0
EUW1_6879495232,1,0,0,-1,1,3,0,1,0,-3,12,20,2579,3558,8125,1
EUW1_6877477679,0,1,1,1,-2,1,0,0,0,-3,-4,34,3077,111,8411,1
EUW1_6877391097,2,1,0,-3,7,8,0,-2,0,-7,47,20,4692,4616,4331,1
EUW1_6877266112,1,0,0,-2,-11,-7,0,-1,0,-5,-67,-12,-4121,-2385,2744,0
EUW1_6754027872,1,1,0,-1,-3,-9,-1,-3,0,-13,-72,2,-4602,-3396,-12848,0
EUW1_6882093688,0,0,2,2,0,-6,0,0,0,-6,11,-17,-2426,-2237,1640,0
EUW1_6876985301,0,0,2,-2,-243,1,0,-2,0,-5,10,-27,-479,-407,-3403,0
EUW1_6875703254,1,1,0,0,-70,-5,0,0,0,-3,-6,2,-1661,-2915,-4491,0
EUW1_6874920049,1,0,1,4,6,3,0,1,0,-1,19,6,2340,3049,1966,1
EUW1_6874869451,1,1,1,0,-3,-5,1,-1,0,-3,4,20,456,412,-416,0
EUW1_6874664472,0,1,1,3,-16,9,0,3,0,2,42,-14,6775,1836,12728,1
EUW1_6874270503,0,1,1,1,-2,13,0,0,0,2,72,1,8118,5174,11306,1
EUW1_6874234918,1,0,1,4,0,16,0,0,0,7,43,8,10179,9699,39,1
EUW1_6874172860,0,1,1,4,1,-1,0,2,0,-4,-13,-8,1911,-1600,-7643,1
EUW1_6874130949,1,0,0,1,96,5,0,-1,0,-3,-4,9,2847,1863,7476,1
EUW1_6874105053,1,1,0,2,-69,13,0,0,0,5,96,-8,8614,4546,14670,1
EUW1_6873999316,2,1,0,1,25,13,0,3,0,3,64,19,9245,4139,19079,1
EUW1_6882729722,0,1,1,2,24,-1,0,0,0,-5,-47,2,710,-21,-5211,1
EUW1_6882549246,0,1,1,2,-9,6,0,1,0,1,15,-12,3336,34,184,1
EUW1_6882523837,1,1,0,1,6,-3,0,-1,0,-4,-46,11,-3342,-1410,-7830,1
EUW1_6883159385,0,1,2,1,2,-2,0,-2,0,-4,-15,4,-511,-677,5610,0
EUW1_6883090971,0,1,2,0,-110,-7,0,-2,0,-7,-55,-10,-5424,-2413,-9936,0
EUW1_6882757821,0,1,1,-4,-5,-6,1,0,0,-9,-5,-5,-1241,625,-6046,0
EUW1_6882733611,0,0,1,-2,5,-9,0,-2,0,-8,-13,23,-5104,-4386,-7125,0
EUW1_6882686265,1,1,1,-2,-6,9,0,0,0,-1,10,-20,4172,2008,2093,1
EUW1_6881922549,1,1,1,4,11,7,0,0,0,-2,0,-6,3495,574,6329,1
EUW1_6881846408,0,0,2,-1,31,-1,0,-1,0,-11,-9,-18,-2103,321,9156,1
EUW1_6881788959,2,1,0,3,14,4,0,-1,0,-4,33,29,1782,4356,4295,0
EUW1_6881723959,0,1,1,2,-6,7,0,1,0,-2,43,25,5509,3570,12126,1
